prdt_type,brand,milestone,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt,cust_segment,response_rate_percentage,sales_per_mailed
Prdt-1,B,18 Months,Targeted,NOVEMBER,7564,1432,58,12161.43,NVIPC635-Recall-TG,4.050279329608938,8.492618715083799
Prdt-1,B,18 Months,Control,NOVEMBER,96,13,0,0.0,NVIPC636-Recall-CG,0.0,0.0
Prdt-1,B,18 Months,Targeted,NOVEMBER,884,163,1,78.0,NVIPC636-Recall-TG,0.6134969325153374,0.4785276073619632
Prdt-1,B,18 Months,Control,NOVEMBER,335,57,4,345.11,NVIPC637-Recall-CG,7.017543859649122,6.054561403508772
Prdt-1,B,18 Months,Targeted,NOVEMBER,3033,540,48,5728.43,NVIPC637-Recall-TG,8.88888888888889,10.608203703703705
Prdt-1,B,21 Months,Control,NOVEMBER,353,82,4,614.46,NVIPC634-Recall-CG,4.878048780487805,7.493414634146342
Prdt-1,B,21 Months,Targeted,NOVEMBER,3199,697,36,8617.73,NVIPC634-Recall-TG,5.164992826398852,12.36403156384505
Prdt-1,B,21 Months,Control,NOVEMBER,839,185,4,1447.8,NVIPC635-Recall-CG,2.1621621621621623,7.8259459459459455
Prdt-1,B,21 Months,Targeted,NOVEMBER,7564,1647,32,5625.5,NVIPC635-Recall-TG,1.9429265330904677,3.4156041287188827
Prdt-1,B,21 Months,Control,NOVEMBER,96,26,2,84.0,NVIPC636-Recall-CG,7.6923076923076925,3.230769230769231
Prdt-1,B,21 Months,Targeted,NOVEMBER,884,178,7,1081.06,NVIPC636-Recall-TG,3.932584269662921,6.073370786516854
Prdt-1,B,21 Months,Control,NOVEMBER,335,77,4,251.96,NVIPC637-Recall-CG,5.194805194805195,3.272207792207792
Prdt-1,B,21 Months,Targeted,NOVEMBER,3033,601,52,5283.55,NVIPC637-Recall-TG,8.652246256239602,8.79126455906822
Prdt-1,B,24 Months,Control,NOVEMBER,353,47,1,347.98,NVIPC634-Recall-CG,2.127659574468085,7.403829787234043
Prdt-1,B,24 Months,Targeted,NOVEMBER,6398,411,15,4818.19,NVIPC634-Recall-TG,3.64963503649635,11.723090024330899
Prdt-1,B,24 Months,Control,NOVEMBER,839,117,3,153.91,NVIPC635-Recall-CG,2.564102564102564,1.3154700854700854
Prdt-1,B,24 Months,Targeted,NOVEMBER,22692,1041,27,5511.14,NVIPC635-Recall-TG,2.5936599423631126,5.294082612872239
Prdt-1,B,24 Months,Control,NOVEMBER,96,8,0,0.0,NVIPC636-Recall-CG,0.0,0.0
Prdt-1,B,24 Months,Targeted,NOVEMBER,884,115,3,1074.88,NVIPC636-Recall-TG,2.608695652173913,9.346782608695653
Prdt-1,B,24 Months,Control,NOVEMBER,670,56,5,299.98,NVIPC637-Recall-CG,8.928571428571429,5.3567857142857145
Prdt-1,B,24 Months,Targeted,NOVEMBER,6066,579,37,2720.58,NVIPC637-Recall-TG,6.390328151986183,4.698756476683938
Prdt-1,B,12 Months,Control,OCTOBER,1005,91,9,2504.37,NVIPC634-CL Invite,9.89010989010989,27.52054945054945
Prdt-1,B,12 Months,Targeted,OCTOBER,12120,839,114,30566.68,NVIPC634-CL Invite,13.587604290822409,36.43227651966627
Prdt-1,B,12 Months,Control,OCTOBER,3308,205,23,4421.3,NVIPC635-CL Recall,11.219512195121952,21.56731707317073
Prdt-1,B,12 Months,Targeted,OCTOBER,29836,1892,229,52088.49,NVIPC635-CL Recall,12.103594080338267,27.530914376321352
Prdt-1,B,12 Months,Control,OCTOBER,312,34,4,925.25,NVIPC636-CL Recall,11.76470588235294,27.21323529411765
Prdt-1,B,12 Months,Targeted,OCTOBER,2874,283,30,7226.53,NVIPC636-CL Recall,10.60070671378092,25.53544169611307
Prdt-1,B,12 Months,Control,OCTOBER,948,87,14,2638.42,NVIPC637-CL Recall,16.091954022988507,30.326666666666668
Prdt-1,B,12 Months,Targeted,OCTOBER,8589,796,148,20442.77,NVIPC637-CL Recall,18.592964824120603,25.681871859296482
Prdt-1,B,15 Months,Control,OCTOBER,335,91,6,795.62,NVIPC634-CL Invite,6.593406593406594,8.743076923076924
Prdt-1,B,15 Months,Targeted,OCTOBER,3030,653,33,6733.66,NVIPC634-CL Invite,5.053598774885145,10.31188361408882
Prdt-1,B,15 Months,Control,OCTOBER,827,173,3,437.74,NVIPC635-CL Recall,1.7341040462427744,2.5302890173410404
Prdt-1,B,15 Months,Targeted,OCTOBER,7459,1664,51,10084.81,NVIPC635-CL Recall,3.064903846153846,6.0605829326923075
Prdt-1,B,15 Months,Control,OCTOBER,104,22,0,0.0,NVIPC636-CL Recall,0.0,0.0
Prdt-1,B,15 Months,Targeted,OCTOBER,958,198,6,831.32,NVIPC636-CL Recall,3.0303030303030303,4.198585858585859
Prdt-1,B,15 Months,Control,OCTOBER,316,72,3,273.95,NVIPC637-CL Recall,4.166666666666666,3.804861111111111
Prdt-1,B,15 Months,Targeted,OCTOBER,2863,591,64,6867.68,NVIPC637-CL Recall,10.829103214890017,11.620439932318105
Prdt-1,B,18 Months,Control,OCTOBER,335,59,2,169.2,NVIPC634-CL Invite,3.389830508474576,2.867796610169491
Prdt-1,B,18 Months,Targeted,OCTOBER,3030,547,22,5529.71,NVIPC634-CL Invite,4.021937842778794,10.109159049360146
Prdt-1,B,18 Months,Control,OCTOBER,827,164,1,77.78,NVIPC635-CL Recall,0.6097560975609756,0.47426829268292686
Prdt-1,B,18 Months,Targeted,OCTOBER,7459,1451,34,5893.0,NVIPC635-CL Recall,2.3432115782219163,4.061337008959338
Prdt-1,B,18 Months,Control,OCTOBER,104,15,1,129.0,NVIPC636-CL Recall,6.666666666666667,8.6
Prdt-1,B,18 Months,Targeted,OCTOBER,958,191,3,355.23,NVIPC636-CL Recall,1.5706806282722512,1.8598429319371728
Prdt-1,B,18 Months,Control,OCTOBER,316,59,5,410.15,NVIPC637-CL Recall,8.47457627118644,6.951694915254237
Prdt-1,B,18 Months,Targeted,OCTOBER,2863,496,37,4347.23,NVIPC637-CL Recall,7.459677419354839,8.764576612903225
Prdt-1,B,21 Months,Control,OCTOBER,335,55,1,198.98,NVIPC634-CL Invite,1.8181818181818181,3.6178181818181816
Prdt-1,B,21 Months,Targeted,OCTOBER,3030,562,20,5605.06,NVIPC634-CL Invite,3.558718861209965,9.973416370106762
Prdt-1,B,21 Months,Control,OCTOBER,827,154,5,550.28,NVIPC635-CL Recall,3.2467532467532463,3.573246753246753
Prdt-1,B,21 Months,Targeted,OCTOBER,7459,1312,26,6021.56,NVIPC635-CL Recall,1.9817073170731707,4.589603658536586
Prdt-1,B,21 Months,Control,OCTOBER,104,17,1,72.9,NVIPC636-CL Recall,5.88235294117647,4.288235294117648
Prdt-1,B,21 Months,Targeted,OCTOBER,958,154,1,257.43,NVIPC636-CL Recall,0.6493506493506493,1.6716233766233766
Prdt-1,B,21 Months,Control,OCTOBER,316,39,0,0.0,NVIPC637-CL Recall,0.0,0.0
Prdt-1,B,21 Months,Targeted,OCTOBER,2863,386,27,2254.21,NVIPC637-CL Recall,6.994818652849741,5.839922279792746
Prdt-1,B,24 Months,Control,OCTOBER,335,39,2,408.38,NVIPC634-CL Invite,5.128205128205128,10.471282051282051
Prdt-1,B,24 Months,Targeted,OCTOBER,3030,415,14,2806.01,NVIPC634-CL Invite,3.3734939759036147,6.7614698795180725
Prdt-1,B,24 Months,Control,OCTOBER,827,131,3,537.33,NVIPC635-CL Recall,2.2900763358778624,4.10175572519084
Prdt-1,B,24 Months,Targeted,OCTOBER,7459,1126,24,5629.9,NVIPC635-CL Recall,2.1314387211367674,4.999911190053286
Prdt-1,B,24 Months,Control,OCTOBER,104,16,0,0.0,NVIPC636-CL Recall,0.0,0.0
Prdt-1,B,24 Months,Targeted,OCTOBER,958,118,1,283.96,NVIPC636-CL Recall,0.847457627118644,2.4064406779661014
Prdt-1,B,24 Months,Control,OCTOBER,632,59,3,304.05,NVIPC637-CL Recall,5.084745762711865,5.153389830508475
Prdt-1,B,24 Months,Targeted,OCTOBER,5726,580,32,4199.53,NVIPC637-CL Recall,5.517241379310345,7.240568965517241
Prdt-1,C,12 Months,Targeted,APRIL,406,406,39,9203.06,Recall12CLExamOnly,9.60591133004926,22.667635467980293
Prdt-1,C,12 Months,Control,APRIL,45,45,2,856.96,Recall12CLExamOnlyControl,4.444444444444445,19.043555555555557
Prdt-1,C,15 Months,Targeted,APRIL,257,257,17,3506.16,Recall15CLExamOnly,6.614785992217899,13.642645914396887
Prdt-1,C,15 Months,Control,APRIL,29,29,0,0.0,Recall15CLExamOnlyControl,0.0,0.0
Prdt-1,C,18 Months,Targeted,APRIL,352,352,10,2259.79,Recall18CLExamOnly,2.840909090909091,6.419857954545455
Prdt-1,C,18 Months,Control,APRIL,39,39,2,458.96,Recall18CLExamOnlyControl,5.128205128205128,11.768205128205128
Prdt-1,C,21 Months,Targeted,APRIL,301,301,6,1040.56,Recall21CLExamOnly,1.9933554817275747,3.4570099667774086
Prdt-1,C,21 Months,Control,APRIL,33,33,4,530.25,Recall21CLExamOnlyControl,12.121212121212121,16.068181818181817
Prdt-1,C,24 Months,Targeted,APRIL,302,302,10,2561.55,Recall24CLExamOnly,3.3112582781456954,8.481953642384106
Prdt-1,C,24 Months,Control,APRIL,33,33,2,524.98,Recall24CLExamOnlyControl,6.0606060606060606,15.908484848484848
Prdt-1,C,27 Months,Targeted,APRIL,223,223,3,676.67,Recall27CLExamOnly,1.345291479820628,3.0343946188340807
Prdt-1,C,27 Months,Control,APRIL,25,25,0,0.0,Recall27CLExamOnlyControl,0.0,0.0
Prdt-1,C,12 Months,Control,DECEMBER,1502,74,8,1752.42,NVIPC764-Recall-CG,10.81081081081081,23.681351351351353
Prdt-1,C,12 Months,Targeted,DECEMBER,13535,662,85,18395.8,NVIPC764-Recall-TG,12.83987915407855,27.78821752265861
Prdt-1,C,15 Months,Control,DECEMBER,1502,36,3,531.9,NVIPC764-Recall-CG,8.333333333333332,14.774999999999999
Prdt-1,C,15 Months,Targeted,DECEMBER,13535,335,15,2436.33,NVIPC764-Recall-TG,4.477611940298507,7.272626865671642
Prdt-1,C,18 Months,Control,DECEMBER,1502,39,0,0.0,NVIPC764-Recall-CG,0.0,0.0
Prdt-1,C,18 Months,Targeted,DECEMBER,13535,427,22,5854.04,NVIPC764-Recall-TG,5.152224824355972,13.709695550351288
Prdt-1,C,21 Months,Control,DECEMBER,1502,59,4,814.97,NVIPC764-Recall-CG,6.779661016949152,13.813050847457628
Prdt-1,C,21 Months,Targeted,DECEMBER,13535,455,9,3057.04,NVIPC764-Recall-TG,1.9780219780219779,6.71876923076923
Prdt-1,C,12 Months,Control,JANUARY,1403,53,7,1585.9,NVIPC764-Recall-CG,13.20754716981132,29.922641509433966
Prdt-1,C,12 Months,Targeted,JANUARY,12651,549,60,13865.46,NVIPC764-Recall-TG,10.92896174863388,25.255846994535517
Prdt-1,C,15 Months,Control,JANUARY,1403,31,3,515.3,NVIPC764-Recall-CG,9.67741935483871,16.62258064516129
Prdt-1,C,15 Months,Targeted,JANUARY,12651,304,22,4445.02,NVIPC764-Recall-TG,7.236842105263158,14.621776315789475
Prdt-1,C,18 Months,Control,JANUARY,1403,49,1,458.46,NVIPC764-Recall-CG,2.0408163265306123,9.356326530612245
Prdt-1,C,18 Months,Targeted,JANUARY,12651,451,17,3739.34,NVIPC764-Recall-TG,3.7694013303769403,8.291219512195122
Prdt-1,C,21 Months,Control,JANUARY,1403,45,0,0.0,NVIPC764-Recall-CG,0.0,0.0
Prdt-1,C,21 Months,Targeted,JANUARY,12651,395,17,3770.61,NVIPC764-Recall-TG,4.30379746835443,9.545848101265824
Prdt-1,C,12 Months,Targeted,JULY,503,503,57,14096.59,Recall12CLExamOnly,11.332007952286283,28.02502982107356
Prdt-1,C,12 Months,Control,JULY,56,56,4,1106.16,Recall12CLExamOnlyControl,7.142857142857142,19.752857142857145
Prdt-1,C,15 Months,Targeted,JULY,368,368,26,5663.98,Recall15CLExamOnly,7.065217391304348,15.39125
Prdt-1,C,15 Months,Control,JULY,41,41,5,1065.48,Recall15CLExamOnlyControl,12.195121951219512,25.987317073170733
Prdt-1,C,18 Months,Targeted,JULY,247,247,12,2992.04,Recall18CLExamOnly,4.8582995951417,12.113522267206477
Prdt-1,C,18 Months,Control,JULY,27,27,0,0.0,Recall18CLExamOnlyControl,0.0,0.0
Prdt-1,C,21 Months,Targeted,JULY,340,340,17,4269.7,Recall21CLExamOnly,5.0,12.557941176470587
Prdt-1,C,21 Months,Control,JULY,38,38,2,475.92,Recall21CLExamOnlyControl,5.263157894736842,12.52421052631579
Prdt-1,C,24 Months,Targeted,JULY,314,314,8,2151.16,Recall24CLExamOnly,2.547770700636943,6.850828025477707
Prdt-1,C,24 Months,Control,JULY,35,35,0,0.0,Recall24CLExamOnlyControl,0.0,0.0
Prdt-1,C,27 Months,Targeted,JULY,245,245,6,1835.7,Recall27CLExamOnly,2.4489795918367347,7.49265306122449
Prdt-1,C,27 Months,Control,JULY,27,27,1,601.96,Recall27CLExamOnlyControl,3.7037037037037033,22.294814814814817
Prdt-1,C,12 Months,Targeted,JUNE,386,386,36,9072.31,Recall12CLExamOnly,9.32642487046632,23.50339378238342
Prdt-1,C,12 Months,Control,JUNE,43,43,4,916.52,Recall12CLExamOnlyControl,9.30232558139535,21.314418604651163
Prdt-1,C,15 Months,Targeted,JUNE,386,386,20,5187.76,Recall15CLExamOnly,5.181347150259067,13.43979274611399
Prdt-1,C,15 Months,Control,JUNE,43,43,3,556.92,Recall15CLExamOnlyControl,6.976744186046512,12.951627906976743
Prdt-1,C,18 Months,Targeted,JUNE,220,220,3,475.8,Recall18CLExamOnly,1.3636363636363635,2.1627272727272726
Prdt-1,C,18 Months,Control,JUNE,24,24,0,0.0,Recall18CLExamOnlyControl,0.0,0.0
Prdt-1,C,21 Months,Targeted,JUNE,332,332,11,3198.06,Recall21CLExamOnly,3.313253012048193,9.632710843373493
Prdt-1,C,21 Months,Control,JUNE,37,37,3,1468.86,Recall21CLExamOnlyControl,8.108108108108109,39.69891891891891
Prdt-1,C,24 Months,Targeted,JUNE,339,339,9,1639.0,Recall24CLExamOnly,2.6548672566371683,4.834808259587021
Prdt-1,C,24 Months,Control,JUNE,38,38,2,524.5,Recall24CLExamOnlyControl,5.263157894736842,13.802631578947368
Prdt-1,C,27 Months,Targeted,JUNE,332,332,8,1752.98,Recall27CLExamOnly,2.4096385542168677,5.280060240963856
Prdt-1,C,27 Months,Control,JUNE,37,37,0,0.0,Recall27CLExamOnlyControl,0.0,0.0
Prdt-1,C,12 Months,Targeted,MAY,482,482,47,10680.82,Recall12CLExamOnly,9.751037344398341,22.159377593360997
Prdt-1,C,12 Months,Control,MAY,53,53,7,2288.19,Recall12CLExamOnlyControl,13.20754716981132,43.17339622641509
Prdt-1,C,15 Months,Targeted,MAY,391,391,31,6522.81,Recall15CLExamOnly,7.928388746803069,16.68237851662404
Prdt-1,C,15 Months,Control,MAY,43,43,3,444.25,Recall15CLExamOnlyControl,6.976744186046512,10.331395348837209
Prdt-1,C,18 Months,Targeted,MAY,222,222,12,2121.49,Recall18CLExamOnly,5.405405405405405,9.55626126126126
Prdt-1,C,18 Months,Control,MAY,25,25,0,0.0,Recall18CLExamOnlyControl,0.0,0.0
Prdt-1,C,21 Months,Targeted,MAY,290,290,11,3072.77,Recall21CLExamOnly,3.793103448275862,10.595758620689654
Prdt-1,C,21 Months,Control,MAY,32,32,0,0.0,Recall21CLExamOnlyControl,0.0,0.0
Prdt-1,C,24 Months,Targeted,MAY,311,311,9,2404.05,Recall24CLExamOnly,2.8938906752411575,7.730064308681673
Prdt-1,C,24 Months,Control,MAY,35,35,0,0.0,Recall24CLExamOnlyControl,0.0,0.0
Prdt-1,C,27 Months,Targeted,MAY,283,283,5,991.73,Recall27CLExamOnly,1.76678445229682,3.5043462897526503
Prdt-1,C,27 Months,Control,MAY,31,31,0,0.0,Recall27CLExamOnlyControl,0.0,0.0
Prdt-1,C,12 Months,Control,NOVEMBER,1376,50,5,1328.91,NVIPC764-Recall-CG,10.0,26.578200000000002
Prdt-1,C,12 Months,Targeted,NOVEMBER,12434,516,55,13520.51,NVIPC764-Recall-TG,10.65891472868217,26.202538759689922
Prdt-1,C,15 Months,Control,NOVEMBER,1376,50,0,0.0,NVIPC764-Recall-CG,0.0,0.0
Prdt-1,C,15 Months,Targeted,NOVEMBER,12434,353,20,3062.13,NVIPC764-Recall-TG,5.6657223796034,8.67458923512748
Prdt-1,C,18 Months,Control,NOVEMBER,1376,46,2,358.5,NVIPC764-Recall-CG,4.3478260869565215,7.793478260869565
Prdt-1,C,18 Months,Targeted,NOVEMBER,12434,409,17,4557.75,NVIPC764-Recall-TG,4.156479217603912,11.14364303178484
Prdt-1,C,21 Months,Control,NOVEMBER,1376,44,2,382.5,NVIPC764-Recall-CG,4.545454545454546,8.693181818181818
Prdt-1,C,21 Months,Targeted,NOVEMBER,12434,422,11,2905.39,NVIPC764-Recall-TG,2.6066350710900474,6.884810426540284
Prdt-1,C,12 Months,Targeted,OCTOBER,11266,589,81,17785.84,NVIPC119-Combined-TG,13.752122241086587,30.19667232597623
Prdt-1,C,12 Months,Control,OCTOBER,1250,56,3,596.23,NVIPC119-Recall-CG,5.357142857142857,10.646964285714287
Prdt-1,C,15 Months,Targeted,OCTOBER,11266,359,11,2868.11,NVIPC119-Combined-TG,3.064066852367688,7.9891643454039
Prdt-1,C,15 Months,Control,OCTOBER,1250,40,0,0.0,NVIPC119-Recall-CG,0.0,0.0
Prdt-1,C,18 Months,Targeted,OCTOBER,11266,418,13,1938.87,NVIPC119-Combined-TG,3.110047846889952,4.6384449760765545
Prdt-1,C,18 Months,Control,OCTOBER,1250,50,0,0.0,NVIPC119-Recall-CG,0.0,0.0
Prdt-1,C,21 Months,Targeted,OCTOBER,11266,384,10,3136.95,NVIPC119-Combined-TG,2.604166666666667,8.169140624999999
Prdt-1,C,21 Months,Control,OCTOBER,1250,42,0,0.0,NVIPC119-Recall-CG,0.0,0.0
Prdt-1,D,12 Months,Targeted,APRIL,474,474,37,7050.55,CLRecall12Exam,7.805907172995781,14.87457805907173
Prdt-1,D,12 Months,Control,APRIL,53,53,4,578.91,CLRecall12ExamControl,7.547169811320755,10.922830188679244
Prdt-1,D,12 Months,Targeted,APRIL,118,118,8,1500.28,CLRecall12Promo,6.779661016949152,12.714237288135593
Prdt-1,D,12 Months,Control,APRIL,13,13,0,0.0,CLRecall12PromoControl,0.0,0.0
Prdt-1,D,15 Months,Targeted,APRIL,251,251,10,2008.6,CLRecall15Exam,3.9840637450199203,8.002390438247012
Prdt-1,D,15 Months,Control,APRIL,28,28,1,117.98,CLRecall15ExamControl,3.571428571428571,4.213571428571429
Prdt-1,D,15 Months,Targeted,APRIL,60,60,6,575.88,CLRecall15Promo,10.0,9.598
Prdt-1,D,15 Months,Control,APRIL,7,7,0,0.0,CLRecall15PromoControl,0.0,0.0
Prdt-1,D,18 Months,Targeted,APRIL,453,453,23,3560.03,CLRecall18Exam,5.077262693156733,7.85878587196468
Prdt-1,D,18 Months,Control,APRIL,50,50,3,606.91,CLRecall18ExamControl,6.0,12.1382
Prdt-1,D,18 Months,Targeted,APRIL,100,100,2,353.14,CLRecall18Promo,2.0,3.5313999999999997
Prdt-1,D,18 Months,Control,APRIL,11,11,0,0.0,CLRecall18PromoControl,0.0,0.0
Prdt-1,D,21 Months,Targeted,APRIL,448,448,22,4106.53,CLRecall21Exam,4.910714285714286,9.166361607142857
Prdt-1,D,21 Months,Control,APRIL,50,50,1,85.98,CLRecall21ExamControl,2.0,1.7196
Prdt-1,D,21 Months,Targeted,APRIL,115,115,3,331.42,CLRecall21Promo,2.608695652173913,2.881913043478261
Prdt-1,D,21 Months,Control,APRIL,13,13,1,210.98,CLRecall21PromoControl,7.6923076923076925,16.229230769230767
Prdt-1,D,24 Months,Targeted,APRIL,402,402,6,1437.82,CLRecall24Exam,1.4925373134328357,3.5766666666666667
Prdt-1,D,24 Months,Control,APRIL,45,45,4,1738.91,CLRecall24ExamControl,8.88888888888889,38.64244444444444
Prdt-1,D,24 Months,Targeted,APRIL,81,81,2,274.93,CLRecall24Promo,2.4691358024691357,3.3941975308641976
Prdt-1,D,24 Months,Control,APRIL,9,9,0,0.0,CLRecall24PromoControl,0.0,0.0
Prdt-1,D,27 Months,Targeted,APRIL,273,273,6,1147.86,CLRecall27Exam,2.197802197802198,4.204615384615384
Prdt-1,D,27 Months,Control,APRIL,30,30,0,0.0,CLRecall27ExamControl,0.0,0.0
Prdt-1,D,27 Months,Targeted,APRIL,76,76,2,593.9,CLRecall27Promo,2.631578947368421,7.814473684210526
Prdt-1,D,27 Months,Control,APRIL,8,8,0,0.0,CLRecall27PromoControl,0.0,0.0
Prdt-1,D,12 Months,Targeted,AUGUST,745,745,55,11476.18,CLRecall12Exam,7.38255033557047,15.404268456375839
Prdt-1,D,12 Months,Control,AUGUST,83,83,5,987.84,CLRecall12ExamControl,6.024096385542169,11.901686746987952
Prdt-1,D,12 Months,Targeted,AUGUST,179,179,13,3254.22,CLRecall12Promo,7.262569832402235,18.18
Prdt-1,D,12 Months,Control,AUGUST,20,20,1,40.0,CLRecall12PromoControl,5.0,2.0
Prdt-1,D,15 Months,Targeted,AUGUST,698,698,27,5116.15,CLRecall15Exam,3.8681948424068766,7.329727793696274
Prdt-1,D,15 Months,Control,AUGUST,77,77,4,1176.42,CLRecall15ExamControl,5.194805194805195,15.27818181818182
Prdt-1,D,15 Months,Targeted,AUGUST,162,162,8,1495.26,CLRecall15Promo,4.938271604938271,9.23
Prdt-1,D,15 Months,Control,AUGUST,18,18,2,316.94,CLRecall15PromoControl,11.11111111111111,17.607777777777777
Prdt-1,D,18 Months,Targeted,AUGUST,535,535,10,1720.24,CLRecall18Exam,1.8691588785046727,3.2154018691588786
Prdt-1,D,18 Months,Control,AUGUST,59,59,2,313.98,CLRecall18ExamControl,3.389830508474576,5.321694915254238
Prdt-1,D,18 Months,Targeted,AUGUST,122,122,3,455.92,CLRecall18Promo,2.459016393442623,3.737049180327869
Prdt-1,D,18 Months,Control,AUGUST,13,13,0,0.0,CLRecall18PromoControl,0.0,0.0
Prdt-1,D,21 Months,Targeted,AUGUST,365,365,11,1952.02,CLRecall21Exam,3.0136986301369864,5.348
Prdt-1,D,21 Months,Control,AUGUST,41,41,0,0.0,CLRecall21ExamControl,0.0,0.0
Prdt-1,D,21 Months,Targeted,AUGUST,74,74,0,0.0,CLRecall21Promo,0.0,0.0
Prdt-1,D,21 Months,Control,AUGUST,8,8,1,255.94,CLRecall21PromoControl,12.5,31.9925
Prdt-1,D,24 Months,Targeted,AUGUST,549,549,11,3453.92,CLRecall24Exam,2.0036429872495445,6.291293260473588
Prdt-1,D,24 Months,Control,AUGUST,61,61,3,612.95,CLRecall24ExamControl,4.918032786885246,10.048360655737707
Prdt-1,D,24 Months,Targeted,AUGUST,132,132,2,603.47,CLRecall24Promo,1.5151515151515151,4.571742424242425
Prdt-1,D,24 Months,Control,AUGUST,15,15,0,0.0,CLRecall24PromoControl,0.0,0.0
Prdt-1,D,27 Months,Targeted,AUGUST,543,543,6,870.37,CLRecall27Exam,1.1049723756906076,1.602891344383057
Prdt-1,D,27 Months,Control,AUGUST,60,60,0,0.0,CLRecall27ExamControl,0.0,0.0
Prdt-1,D,27 Months,Targeted,AUGUST,130,130,0,0.0,CLRecall27Promo,0.0,0.0
Prdt-1,D,27 Months,Control,AUGUST,14,14,0,0.0,CLRecall27PromoControl,0.0,0.0
Prdt-1,D,12 Months,Control,DECEMBER,3741,96,7,2487.73,Recall-CG,7.291666666666667,25.913854166666667
Prdt-1,D,12 Months,Targeted,DECEMBER,34668,893,66,16067.32,Recall-TG,7.3908174692049275,17.9925195968645
Prdt-1,D,15 Months,Control,DECEMBER,1921,75,1,227.96,Recall-CG,1.3333333333333335,3.0394666666666668
Prdt-1,D,15 Months,Targeted,DECEMBER,17334,725,30,5224.39,Recall-TG,4.137931034482759,7.206055172413794
Prdt-1,D,18 Months,Control,DECEMBER,1921,109,2,187.97,Recall-CG,1.834862385321101,1.7244954128440366
Prdt-1,D,18 Months,Targeted,DECEMBER,17334,922,22,5464.11,Recall-TG,2.386117136659436,5.926366594360086
Prdt-1,D,21 Months,Control,DECEMBER,1921,110,0,0.0,Recall-CG,0.0,0.0
Prdt-1,D,21 Months,Targeted,DECEMBER,17334,907,18,3342.12,Recall-TG,1.9845644983461963,3.684807056229327
Prdt-1,D,24 Months,Control,DECEMBER,1921,70,1,488.98,Recall-CG,1.4285714285714286,6.985428571428572
Prdt-1,D,24 Months,Targeted,DECEMBER,17334,666,13,2283.94,Recall-TG,1.951951951951952,3.4293393393393394
Prdt-1,D,27 Months,Control,DECEMBER,101,11,0,0.0,Recall-CG,0.0,0.0
Prdt-1,D,27 Months,Targeted,DECEMBER,923,140,2,543.43,Recall-TG,1.4285714285714286,3.881642857142857
Prdt-1,D,12 Months,Control,JANUARY,3738,110,8,775.39,Recall-CG,7.2727272727272725,7.0489999999999995
Prdt-1,D,12 Months,Targeted,JANUARY,33748,958,81,18222.87,Recall-TG,8.455114822546973,19.02178496868476
Prdt-1,D,15 Months,Control,JANUARY,1869,97,7,1443.86,Recall-CG,7.216494845360824,14.885154639175257
Prdt-1,D,15 Months,Targeted,JANUARY,16874,679,29,4919.71,Recall-TG,4.270986745213549,7.245522827687776
Prdt-1,D,18 Months,Control,JANUARY,1869,91,3,657.39,Recall-CG,3.296703296703297,7.224065934065934
Prdt-1,D,18 Months,Targeted,JANUARY,16874,810,27,4766.52,Recall-TG,3.3333333333333335,5.884592592592593
Prdt-1,D,21 Months,Control,JANUARY,1869,87,2,466.94,Recall-CG,2.2988505747126435,5.367126436781609
Prdt-1,D,21 Months,Targeted,JANUARY,16874,869,23,4496.04,Recall-TG,2.6467203682393556,5.173808975834293
