prdt_type,campaign_month,milestone,cust_segment,total_customers,expected_responses,avg_score
Prdt-1,NOVEMBER,18 Months,NVIPC636-Recall-TG,1,0.06,0.06
Prdt-2,NOVEMBER,27 Months,NVIPC650-Recall-CG,1,0.06,0.06
Prdt-2,AUGUST,24 Months,EGRecall24NONFS-Control,1,0.06,0.06
Prdt-2,JUNE,24 Months,Recall24EGExamOnlyControl,1,0.06,0.06
Prdt-2,AUGUST,18 Months,EGRecallMV16CAControl,1,0.06,0.06
Prdt-1,NOVEMBER,21 Months,NVIPC635-Recall-CG,1,0.06,0.06
Prdt-1,JULY,21 Months,CLRecall21Control,1,0.06,0.06
Prdt-2,JUNE,21 Months,EGRecallSV20TXNVCAControl,1,0.06,0.06
Prdt-1,OCTOBER,15 Months,NVIPC119-Recall-CG,1,0.06,0.06
Prdt-1,JANUARY,12 Months,NVIPC636-Recall-CG,1,0.06,0.06
Prdt-1,APRIL,15 Months,CLRecall15Promo,1,0.06,0.06
Prdt-1,JULY,24 Months,ClubReminder27Control,1,0.06,0.06
Prdt-2,JUNE,18 Months,EGRecallSV16TXNVCAControl,1,0.06,0.06
Prdt-2,JUNE,21 Months,EGRecall21NONFS-Control,1,0.06,0.06
Prdt-2,JUNE,21 Months,EGRecall21NONFSControl,1,0.06,0.06
Prdt-2,JANUARY,24 Months,NVIPC645-Recall-CG,2,0.06,0.03
Prdt-2,JANUARY,21 Months,NVIPC644-Recall-CG,1,0.06,0.06
Prdt-1,JANUARY,24 Months,NVIPC635-Recall-CG,1,0.06,0.06
Prdt-2,JULY,18 Months,EGRecall18NVControl,1,0.06,0.06
Prdt-2,OCTOBER,24 Months,-Recall Exam NV-CG,2,0.057999999999999996,0.028999999999999998
Prdt-2,JULY,18 Months,EGRecallMV16TXNVControl,1,0.05666666666666667,0.05666666666666667
Prdt-2,JANUARY,18 Months,NVIPC647-Recall-CG,2,0.05666666666666667,0.028333333333333335
Prdt-2,DECEMBER,21 Months,NVIPC647-Recall-CG,1,0.055,0.055
Prdt-2,JANUARY,12 Months,NVIPC764-Recall-CG,1,0.05,0.05
Prdt-1,JULY,15 Months,Recall15CLExamOnlyControl,1,0.05,0.05
Prdt-2,AUGUST,21 Months,EGRecall21NONFSControl,1,0.05,0.05
Prdt-1,MAY,24 Months,CLRecall24Promo,1,0.05,0.05
Prdt-2,JUNE,27 Months,EGRecall27PromoControl,1,0.05,0.05
Prdt-2,AUGUST,24 Months,EGRecall24ExamControl,1,0.05,0.05
Prdt-1,MAY,24 Months,CLRecall24-EmployedControl,1,0.05,0.05
Prdt-2,NOVEMBER,18 Months,NVIPC764-Recall-CG,1,0.05,0.05
Prdt-2,JULY,18 Months,Recall18EGExamOnlyControl,1,0.05,0.05
Prdt-2,JANUARY,12 Months,NVIPC645-Recall-CG,1,0.05,0.05
Prdt-1,AUGUST,15 Months,CLClubInvite15Control,1,0.05,0.05
Prdt-1,MAY,18 Months,CLRecall18LeasedControl,1,0.05,0.05
Prdt-1,JUNE,18 Months,CLRecall18Promo,1,0.05,0.05
Prdt-2,JULY,15 Months,EGRecall15PromoControl,1,0.05,0.05
Prdt-1,JULY,18 Months,CLRecall18Promo,1,0.05,0.05
Prdt-2,DECEMBER,12 Months,NVIPC646-Recall-CG,1,0.05,0.05
Prdt-2,DECEMBER,15 Months,NVIPC646-Recall-CG,1,0.05,0.05
Prdt-1,AUGUST,15 Months,CLRecallTXandCA15Control,1,0.05,0.05
Prdt-2,NOVEMBER,15 Months,NVIPC645-Recall-CG,1,0.05,0.05
Prdt-1,JULY,24 Months,CLRecall24-EmployedControl,1,0.05,0.05
Prdt-2,JULY,15 Months,Recall15EGExamOnlyControl,1,0.05,0.05
Prdt-1,MAY,21 Months,CLRecall21Promo,1,0.05,0.05
Prdt-2,AUGUST,18 Months,EGRecallMV18TXNVControl,1,0.05,0.05
Prdt-1,JANUARY,18 Months,NVIPC635-Recall-CG,1,0.05,0.05
Prdt-1,NOVEMBER,15 Months,NVIPC634-Recall-CG,1,0.05,0.05
Prdt-2,AUGUST,18 Months,EGRecallMV16Control,1,0.05,0.05
Prdt-2,JUNE,24 Months,EGRecallMV22CAControl,1,0.05,0.05
Prdt-1,NOVEMBER,18 Months,NVIPC635-Recall-CG,1,0.05,0.05
Prdt-2,AUGUST,18 Months,EGRecallMV18Control,1,0.05,0.05
Prdt-1,JANUARY,12 Months,NVIPC764-Recall-CG,1,0.05,0.05
Prdt-2,AUGUST,18 Months,EGRecallSV16TXNVCAControl,1,0.05,0.05
Prdt-2,JUNE,15 Months,EGRecall15NONFSControl,1,0.0475,0.0475
Prdt-2,OCTOBER,27 Months,-Recall Exam NV-CG,1,0.04733333333333333,0.04733333333333333
Prdt-2,JULY,18 Months,EGRecallMV18Control,1,0.04666666666666667,0.04666666666666667
Prdt-1,AUGUST,18 Months,CLRecall18-EmployedControl,1,0.04333333333333333,0.04333333333333333
Prdt-2,JULY,18 Months,EGRecallSV18TXNVCAControl,1,0.04166666666666667,0.04166666666666667
Prdt-2,DECEMBER,24 Months,NVIPC647-Recall-CG,2,0.04,0.02
Prdt-2,APRIL,24 Months,EGRecall24PromoControl,1,0.04,0.04
Prdt-2,JUNE,27 Months,EGRecall27ExamControl,1,0.04,0.04
Prdt-1,JULY,15 Months,ClubReminder15Control,1,0.04,0.04
Prdt-1,AUGUST,12 Months,CLRecallTXandCA12Control,1,0.04,0.04
Prdt-1,JUNE,12 Months,CLClubInvite12Control,1,0.04,0.04
Prdt-2,NOVEMBER,18 Months,NVIPC651-Recall-CG,2,0.04,0.02
Prdt-1,JUNE,24 Months,ClubReminder27Control,1,0.04,0.04
Prdt-1,JULY,27 Months,Recall27CLExamOnlyControl,1,0.04,0.04
Prdt-2,NOVEMBER,21 Months,NVIPC646-Recall-CG,1,0.04,0.04
Prdt-1,JUNE,27 Months,CLRecall27LeasedControl,1,0.04,0.04
Prdt-1,AUGUST,24 Months,ClubReminder27Control,1,0.04,0.04
Prdt-2,NOVEMBER,12 Months,NVIPC651-Recall-CG,1,0.04,0.04
Prdt-2,APRIL,18 Months,Recall18EGExamOnlyControl,1,0.04,0.04
Prdt-2,OCTOBER,15 Months,DrStoreRecall-CG,1,0.04,0.04
Prdt-2,JANUARY,18 Months,NVIPC646-Recall-CG,2,0.04,0.02
Prdt-2,JANUARY,18 Months,NVIPC645-Recall-CG,2,0.04,0.02
Prdt-2,JANUARY,15 Months,NVIPC651-Recall-CG,1,0.04,0.04
Prdt-1,JULY,24 Months,CLRecall24Control,1,0.04,0.04
Prdt-2,OCTOBER,24 Months,NVIPC647-CA EG MV,4,0.04,0.01
Prdt-1,JUNE,18 Months,CLRecall18-EmployedControl,1,0.04,0.04
Prdt-1,APRIL,21 Months,CLRecall21Promo,1,0.04,0.04
Prdt-2,JANUARY,24 Months,NVIPC651-Recall-CG,2,0.04,0.02
Prdt-2,NOVEMBER,18 Months,NVIPC646-Recall-CG,2,0.04,0.02
Prdt-2,OCTOBER,12 Months,-Recall Exam NV-CG,2,0.04,0.02
Prdt-2,MAY,21 Months,Recall21EGExamOnlyControl,1,0.04,0.04
Prdt-2,MAY,21 Months,EGRecall21NONFSControl,1,0.04,0.04
Prdt-2,JANUARY,12 Months,NVIPC646-Recall-CG,1,0.04,0.04
Prdt-1,JULY,21 Months,CLRecall21Promo,1,0.04,0.04
Prdt-2,APRIL,15 Months,Recall15EGExamOnlyControl,1,0.04,0.04
Prdt-1,JANUARY,15 Months,NVIPC636-Recall-CG,1,0.04,0.04
Prdt-2,MAY,15 Months,EGRecall15ExamControl,1,0.04,0.04
Prdt-1,JUNE,15 Months,CLRecall15ExamControl,1,0.04,0.04
Prdt-2,NOVEMBER,27 Months,NVIPC640-Recall-CG,1,0.04,0.04
Prdt-2,JULY,24 Months,EGRecallMV22CAControl,1,0.04,0.04
Prdt-1,AUGUST,21 Months,CLClubInvite21Control,1,0.04,0.04
Prdt-1,JULY,15 Months,CLRecall15Control,1,0.04,0.04
Prdt-2,JUNE,24 Months,EGRecallMV22TXNVControl,1,0.04,0.04
Prdt-1,MAY,18 Months,CLRecall18Promo,1,0.04,0.04
Prdt-1,NOVEMBER,12 Months,NVIPC636-Recall-CG,1,0.04,0.04
Prdt-2,DECEMBER,12 Months,NVIPC651-Recall-CG,1,0.04,0.04
Prdt-1,MAY,12 Months,Recall12CLExamOnlyControl,1,0.04,0.04
Prdt-2,JULY,24 Months,EGRecall24PromoControl,1,0.04,0.04
Prdt-1,AUGUST,21 Months,CLRecallTXandCA21Control,1,0.04,0.04
Prdt-2,JULY,24 Months,EGRecallMV24CAControl,1,0.04,0.04
Prdt-2,AUGUST,24 Months,EGRecall24PromoControl,1,0.04,0.04
Prdt-1,JULY,15 Months,CLRecall15ExamControl,1,0.04,0.04
Prdt-2,MAY,27 Months,Recall27EGExamOnlyControl,1,0.04,0.04
Prdt-1,DECEMBER,18 Months,NVIPC764-Recall-CG,1,0.04,0.04
Prdt-1,JULY,27 Months,CLRecall27LeasedControl,1,0.04,0.04
Prdt-1,MAY,27 Months,CLRecall27LeasedControl,1,0.04,0.04
Prdt-2,JULY,27 Months,EGRecallMV26TXNVControl,1,0.04,0.04
Prdt-2,DECEMBER,27 Months,NVIPC647-Recall-CG,1,0.038,0.038
Prdt-2,JULY,18 Months,EGRecallSV16TXNVCAControl,1,0.035,0.035
Prdt-2,DECEMBER,21 Months,NVIPC646-Recall-CG,1,0.035,0.035
Prdt-2,AUGUST,21 Months,EGRecall21FSControl,1,0.03333333333333333,0.03333333333333333
Prdt-1,DECEMBER,18 Months,NVIPC636-Recall-CG,1,0.031,0.031
Prdt-1,OCTOBER,12 Months,NoDr. CL Recall CG,1,0.03,0.03
Prdt-2,AUGUST,21 Months,EGRecallSV20TXNVCAControl,1,0.03,0.03
Prdt-1,MAY,18 Months,CLRecall18-EmployedControl,1,0.03,0.03
Prdt-1,JULY,21 Months,Recall21CLExamOnlyControl,1,0.03,0.03
Prdt-1,JUNE,12 Months,CLRecallTXandCA12Control,1,0.03,0.03
Prdt-2,JULY,24 Months,EGRecallMV22TXNVControl,1,0.03,0.03
Prdt-2,APRIL,12 Months,Recall12EGExamOnlyControl,1,0.03,0.03
Prdt-1,AUGUST,24 Months,CLRecall24Control,1,0.03,0.03
Prdt-2,MAY,12 Months,EGRecall12PromoControl,1,0.03,0.03
Prdt-2,JULY,27 Months,EGRecallSV26TXNVCAControl,1,0.03,0.03
Prdt-2,JULY,24 Months,Recall24EGExamOnlyControl,1,0.03,0.03
Prdt-2,NOVEMBER,21 Months,NVIPC645-Recall-CG,1,0.03,0.03
Prdt-2,NOVEMBER,27 Months,NVIPC645-Recall-CG,1,0.03,0.03
Prdt-2,AUGUST,21 Months,EGRecallMV20CAControl,1,0.03,0.03
Prdt-2,JANUARY,15 Months,NVIPC764-Recall-CG,1,0.03,0.03
Prdt-1,AUGUST,24 Months,CLClubInvite24Control,1,0.03,0.03
Prdt-2,JUNE,18 Months,EGRecallMV16CAControl,1,0.03,0.03
Prdt-2,JULY,15 Months,EGRecall15ExamControl,1,0.03,0.03
Prdt-2,JUNE,18 Months,EGRecallMV18Control,1,0.03,0.03
Prdt-2,JANUARY,12 Months,NVIPC651-Recall-CG,1,0.03,0.03
Prdt-2,JULY,12 Months,EGRecallMV12TXNVControl,1,0.03,0.03
Prdt-2,JUNE,21 Months,EGRecall21PromoControl,1,0.03,0.03
Prdt-1,JULY,15 Months,CLRecall15PromoControl,1,0.03,0.03
Prdt-1,JULY,15 Months,CLClubInvite15Control,1,0.03,0.03
Prdt-2,AUGUST,27 Months,EGRecallMV26TXNVControl,1,0.03,0.03
Prdt-2,OCTOBER,15 Months,NoDrStoreRecall EG-CG,1,0.03,0.03
Prdt-1,MAY,18 Months,CLRecall18PromoControl,1,0.03,0.03
Prdt-2,OCTOBER,24 Months,DrStoreRecall-CG,1,0.03,0.03
Prdt-1,APRIL,18 Months,CLRecall18Promo,1,0.03,0.03
Prdt-1,JUNE,12 Months,CLRecall12ExamControl,1,0.03,0.03
Prdt-2,JULY,24 Months,EGRecall24NVControl,1,0.03,0.03
Prdt-2,JUNE,27 Months,Recall27EGExamOnlyControl,1,0.03,0.03
Prdt-2,MAY,18 Months,Recall18EGExamOnlyControl,1,0.03,0.03
Prdt-1,JUNE,21 Months,CLRecall21LeasedControl,1,0.03,0.03
Prdt-2,JULY,24 Months,EGRecall24ExamControl,1,0.03,0.03
Prdt-1,NOVEMBER,21 Months,NVIPC637-Recall-CG,1,0.03,0.03
Prdt-2,JULY,18 Months,EGRecall18PromoControl,1,0.03,0.03
Prdt-2,AUGUST,27 Months,EGRecall27PromoControl,1,0.03,0.03
Prdt-1,DECEMBER,24 Months,NVIPC634-Recall-CG,1,0.03,0.03
Prdt-1,JUNE,27 Months,CLRecall27PromoControl,1,0.03,0.03
Prdt-2,JULY,18 Months,EGRecallMV16CAControl,1,0.026666666666666665,0.026666666666666665
Prdt-1,DECEMBER,18 Months,NVIPC634-Recall-CG,1,0.026000000000000002,0.026000000000000002
Prdt-1,DECEMBER,18 Months,NVIPC635-Recall-CG,1,0.026000000000000002,0.026000000000000002
Prdt-1,DECEMBER,12 Months,NVIPC636-Recall-CG,1,0.025,0.025
Prdt-1,APRIL,15 Months,Recall15CLExamOnlyControl,1,0.02,0.02
Prdt-1,JULY,24 Months,CLRecallTXandCA24Control,1,0.02,0.02
Prdt-1,DECEMBER,21 Months,NVIPC636-Recall-CG,1,0.02,0.02
Prdt-1,JULY,24 Months,ClubReminder24Control,1,0.02,0.02
Prdt-2,OCTOBER,27 Months,RecallNONFirstSight-CG,4,0.02,0.005
Prdt-2,NOVEMBER,27 Months,NVIPC651-Recall-CG,1,0.02,0.02
Prdt-1,JULY,24 Months,CLRecall24PromoControl,1,0.02,0.02
Prdt-2,OCTOBER,18 Months,DrStoreRecall-CG,1,0.02,0.02
Prdt-1,JANUARY,24 Months,NVIPC636-Recall-CG,1,0.02,0.02
Prdt-1,AUGUST,21 Months,CLRecall21Control,1,0.02,0.02
Prdt-1,JULY,12 Months,CLRecall12ExamControl,1,0.02,0.02
Prdt-1,JANUARY,21 Months,NVIPC635-Recall-CG,1,0.02,0.02
Prdt-2,OCTOBER,18 Months,RecallNONFirstSight-CG,4,0.02,0.005
Prdt-2,OCTOBER,21 Months,-Recall Exam NV-CG,2,0.02,0.01
Prdt-1,AUGUST,15 Months,ClubReminder15Control,1,0.02,0.02
Prdt-1,AUGUST,15 Months,CLRecall15Control,1,0.02,0.02
Prdt-1,JULY,18 Months,CLClubInvite18Control,1,0.02,0.02
Prdt-1,JULY,27 Months,CLRecall27-EmployedControl,1,0.02,0.02
Prdt-1,JULY,18 Months,CLRecall18Control,1,0.02,0.02
Prdt-2,NOVEMBER,27 Months,NVIPC764-Recall-CG,1,0.02,0.02
Prdt-1,JULY,18 Months,CLRecallTXandCA18Control,1,0.02,0.02
Prdt-1,DECEMBER,12 Months,NVIPC634-Recall-CG,1,0.02,0.02
Prdt-1,JULY,21 Months,ClubReminder21Control,1,0.02,0.02
Prdt-2,NOVEMBER,15 Months,NVIPC647-Recall-CG,1,0.02,0.02
Prdt-1,JULY,24 Months,CLClubInvite24Control,1,0.02,0.02
Prdt-2,NOVEMBER,15 Months,NVIPC646-Recall-CG,1,0.02,0.02
Prdt-1,AUGUST,18 Months,CLRecallTXandCA18Control,1,0.02,0.02
Prdt-2,JULY,12 Months,EGRecall12ExamControl,1,0.02,0.02
Prdt-1,OCTOBER,21 Months,NoDr. CL Recall CG,1,0.02,0.02
Prdt-2,JULY,18 Months,EGRecallMV18TXNVControl,1,0.02,0.02
Prdt-2,JULY,21 Months,EGRecall21ExamControl,1,0.02,0.02
Prdt-2,JUNE,18 Months,EGRecall18PromoControl,1,0.02,0.02
Prdt-2,JULY,21 Months,EGRecallMV20CAControl,1,0.02,0.02
Prdt-2,JULY,21 Months,EGRecallMV20Control,1,0.02,0.02
Prdt-2,DECEMBER,18 Months,NVIPC646-Recall-CG,2,0.02,0.01
Prdt-2,JULY,21 Months,EGRecallMV20TXNVControl,1,0.02,0.02
Prdt-2,DECEMBER,15 Months,NVIPC647-Recall-CG,1,0.02,0.02
Prdt-1,JUNE,24 Months,CLClubInvite24Control,1,0.02,0.02
Prdt-1,JUNE,24 Months,CLRecall24Control,1,0.02,0.02
Prdt-1,JUNE,24 Months,CLRecall24ExamControl,1,0.02,0.02
Prdt-2,APRIL,18 Months,EGRecall18PromoControl,1,0.02,0.02
Prdt-1,JUNE,24 Months,ClubReminder24Control,1,0.02,0.02
Prdt-2,MAY,15 Months,Recall15EGExamOnlyControl,1,0.02,0.02
Prdt-2,MAY,15 Months,EGRecall15PromoControl,1,0.02,0.02
Prdt-1,JUNE,27 Months,CLRecall27ExamControl,1,0.02,0.02
Prdt-2,APRIL,24 Months,EGRecall24ExamControl,1,0.02,0.02
Prdt-2,JUNE,15 Months,EGRecall15PromoControl,1,0.02,0.02
Prdt-2,MAY,12 Months,Recall12EGExamOnlyControl,1,0.02,0.02
Prdt-2,AUGUST,21 Months,EGRecall21PromoControl,1,0.02,0.02
Prdt-2,AUGUST,18 Months,EGRecall18PromoControl,1,0.02,0.02
Prdt-2,JUNE,15 Months,EGRecall15ExamControl,1,0.02,0.02
Prdt-1,MAY,18 Months,CLRecall18ExamControl,1,0.02,0.02
Prdt-2,JANUARY,27 Months,NVIPC764-Recall-CG,1,0.02,0.02
Prdt-2,DECEMBER,24 Months,NVIPC646-Recall-CG,2,0.02,0.01
Prdt-2,JULY,21 Months,EGRecall21PromoControl,1,0.02,0.02
Prdt-2,JANUARY,15 Months,NVIPC647-Recall-CG,1,0.02,0.02
Prdt-1,JUNE,18 Months,CLRecallTXandCA18Control,1,0.02,0.02
Prdt-2,JANUARY,21 Months,NVIPC646-Recall-CG,1,0.02,0.02
Prdt-2,JANUARY,21 Months,NVIPC645-Recall-CG,1,0.02,0.02
Prdt-1,JUNE,18 Months,CLRecall18Control,1,0.02,0.02
Prdt-2,JANUARY,24 Months,NVIPC647-Recall-CG,2,0.02,0.01
Prdt-1,OCTOBER,12 Months,DrStoreRecall-CG,1,0.02,0.02
Prdt-2,JANUARY,24 Months,NVIPC764-Recall-CG,1,0.02,0.02
Prdt-1,NOVEMBER,21 Months,NVIPC634-Recall-CG,1,0.02,0.02
Prdt-1,JUNE,15 Months,CLRecall15PromoControl,1,0.02,0.02
Prdt-2,JUNE,18 Months,EGRecallMV18CAControl,1,0.02,0.02
Prdt-1,JUNE,18 Months,Recall18CLExamOnlyControl,1,0.02,0.02
Prdt-2,DECEMBER,27 Months,NVIPC651-Recall-CG,1,0.018000000000000002,0.018000000000000002
Prdt-2,DECEMBER,27 Months,NVIPC646-Recall-CG,1,0.018000000000000002,0.018000000000000002
Prdt-1,DECEMBER,21 Months,NVIPC635-Recall-CG,1,0.015,0.015
Prdt-2,OCTOBER,18 Months,-Recall Exam NV-CG,2,0.015,0.0075
Prdt-1,OCTOBER,21 Months,NVIPC119-Recall-CG,1,0.015,0.015
Prdt-2,JULY,18 Months,EGRecallMV18CAControl,1,0.015,0.015
Prdt-2,JANUARY,18 Months,NVIPC764-Recall-CG,1,0.013333333333333332,0.013333333333333332
Prdt-2,OCTOBER,21 Months,RecallNONFirstSight-CG,4,0.013333333333333332,0.003333333333333333
Prdt-2,JANUARY,27 Months,NVIPC647-Recall-CG,1,0.010416666666666664,0.010416666666666664
Prdt-2,JANUARY,27 Months,NVIPC646-Recall-CG,1,0.010416666666666664,0.010416666666666664
Prdt-1,AUGUST,24 Months,CLRecallTXandCA24Control,1,0.01,0.01
Prdt-1,AUGUST,24 Months,ClubReminder24Control,1,0.01,0.01
Prdt-2,JUNE,21 Months,EGRecall21ExamControl,1,0.01,0.01
Prdt-1,NOVEMBER,24 Months,NVIPC637-Recall-CG,1,0.01,0.01
Prdt-2,APRIL,24 Months,Recall24EGExamOnlyControl,1,0.01,0.01
Prdt-2,APRIL,18 Months,EGRecall18ExamControl,1,0.01,0.01
Prdt-1,OCTOBER,15 Months,NoDr. CL Recall CG,1,0.01,0.01
Prdt-1,DECEMBER,24 Months,NVIPC636-Recall-CG,1,0.01,0.01
Prdt-2,APRIL,21 Months,Recall21EGExamOnlyControl,1,0.01,0.01
Prdt-1,OCTOBER,18 Months,NoDr. CL Recall CG,1,0.01,0.01
Prdt-2,APRIL,21 Months,EGRecall21PromoControl,1,0.01,0.01
Prdt-1,DECEMBER,15 Months,NVIPC634-Recall-CG,1,0.01,0.01
Prdt-2,JUNE,18 Months,EGRecall18ExamControl,1,0.01,0.01
Prdt-2,APRIL,12 Months,EGRecall12PromoControl,1,0.01,0.01
Prdt-1,DECEMBER,15 Months,NVIPC636-Recall-CG,1,0.01,0.01
Prdt-1,OCTOBER,27 Months,NoDr. CL Recall CG,1,0.01,0.01
Prdt-2,OCTOBER,12 Months,NoDrStoreRecall EG-CG,1,0.01,0.01
Prdt-1,AUGUST,24 Months,CLRecall24PromoControl,1,0.01,0.01
Prdt-1,AUGUST,18 Months,ClubReminder18Control,1,0.01,0.01
Prdt-1,AUGUST,24 Months,CLRecall24ExamControl,1,0.01,0.01
Prdt-2,AUGUST,15 Months,EGRecall15ExamControl,1,0.01,0.01
Prdt-1,APRIL,15 Months,CLRecall15ExamControl,1,0.01,0.01
Prdt-2,JULY,12 Months,EGRecall12PromoControl,1,0.01,0.01
Prdt-1,APRIL,18 Months,Recall18CLExamOnlyControl,1,0.01,0.01
Prdt-2,JULY,12 Months,Recall12EGExamOnlyControl,1,0.01,0.01
Prdt-1,APRIL,21 Months,CLRecall21PromoControl,1,0.01,0.01
Prdt-2,OCTOBER,27 Months,DrStoreRecall-CG,1,0.01,0.01
Prdt-2,JANUARY,21 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-2,JANUARY,21 Months,NVIPC647-Recall-CG,1,0.01,0.01
Prdt-2,JANUARY,15 Months,NVIPC645-Recall-CG,1,0.01,0.01
Prdt-2,JANUARY,12 Months,NVIPC647-Recall-CG,1,0.01,0.01
Prdt-1,APRIL,27 Months,Recall27CLExamOnlyControl,1,0.01,0.01
Prdt-1,APRIL,12 Months,CLRecall12ExamControl,1,0.01,0.01
Prdt-1,AUGUST,18 Months,CLClubInvite18Control,1,0.01,0.01
Prdt-1,AUGUST,18 Months,CLRecall18Control,1,0.01,0.01
Prdt-2,DECEMBER,15 Months,NVIPC651-Recall-CG,1,0.01,0.01
Prdt-2,JULY,21 Months,EGRecallSV20TXNVCAControl,1,0.01,0.01
Prdt-1,AUGUST,18 Months,CLRecall18PromoControl,1,0.01,0.01
Prdt-2,JULY,21 Months,Recall21EGExamOnlyControl,1,0.01,0.01
Prdt-2,DECEMBER,12 Months,NVIPC647-Recall-CG,1,0.01,0.01
Prdt-1,JANUARY,15 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-2,AUGUST,27 Months,EGRecallSV26TXNVCAControl,1,0.01,0.01
Prdt-2,AUGUST,27 Months,EGRecall27ExamControl,1,0.01,0.01
Prdt-2,AUGUST,21 Months,EGRecallMV20TXNVControl,1,0.01,0.01
Prdt-2,OCTOBER,18 Months,NoDrStoreRecall EG-CG,1,0.01,0.01
Prdt-2,JUNE,12 Months,EGRecall12ExamControl,1,0.01,0.01
Prdt-2,AUGUST,18 Months,EGRecall18ExamControl,1,0.01,0.01
Prdt-1,AUGUST,21 Months,ClubReminder21Control,1,0.01,0.01
Prdt-1,NOVEMBER,24 Months,NVIPC636-Recall-CG,1,0.01,0.01
Prdt-2,NOVEMBER,12 Months,NVIPC646-Recall-CG,1,0.01,0.01
Prdt-2,JUNE,24 Months,EGRecall24ExamControl,1,0.01,0.01
Prdt-1,NOVEMBER,12 Months,NVIPC634-Recall-CG,1,0.01,0.01
Prdt-1,JANUARY,21 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-1,JUNE,18 Months,CLRecall18ExamControl,1,0.01,0.01
Prdt-2,MAY,21 Months,EGRecall21PromoControl,1,0.01,0.01
Prdt-1,JUNE,18 Months,ClubReminder18Control,1,0.01,0.01
Prdt-1,JULY,21 Months,CLRecallTXandCA21Control,1,0.01,0.01
Prdt-1,JULY,12 Months,CLRecall12PromoControl,1,0.01,0.01
Prdt-2,NOVEMBER,15 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-2,MAY,12 Months,EGRecall12ExamControl,1,0.01,0.01
Prdt-1,JULY,21 Months,CLRecall21PromoControl,1,0.01,0.01
Prdt-1,JUNE,21 Months,CLClubInvite21Control,1,0.01,0.01
Prdt-1,MAY,15 Months,Recall15CLExamOnlyControl,1,0.01,0.01
Prdt-1,JUNE,21 Months,CLRecall21Control,1,0.01,0.01
Prdt-2,NOVEMBER,21 Months,NVIPC651-Recall-CG,1,0.01,0.01
Prdt-1,MAY,12 Months,CLRecall12ExamControl,1,0.01,0.01
Prdt-2,NOVEMBER,21 Months,NVIPC647-Recall-CG,1,0.01,0.01
Prdt-1,JUNE,27 Months,Recall27CLExamOnlyControl,1,0.01,0.01
Prdt-1,JUNE,24 Months,CLRecallTXandCA24Control,1,0.01,0.01
Prdt-1,JUNE,24 Months,CLRecall24PromoControl,1,0.01,0.01
Prdt-1,JULY,21 Months,CLClubInvite21Control,1,0.01,0.01
Prdt-2,MAY,18 Months,EGRecall18PromoControl,1,0.01,0.01
Prdt-1,JUNE,21 Months,ClubReminder21Control,1,0.01,0.01
Prdt-1,JUNE,15 Months,CLRecall15Control,1,0.01,0.01
Prdt-1,JULY,18 Months,ClubReminder18Control,1,0.01,0.01
Prdt-1,JANUARY,21 Months,NVIPC636-Recall-CG,1,0.01,0.01
Prdt-1,NOVEMBER,18 Months,NVIPC637-Recall-CG,1,0.01,0.01
Prdt-2,NOVEMBER,27 Months,NVIPC646-Recall-CG,1,0.01,0.01
Prdt-1,JUNE,12 Months,Recall12CLExamOnlyControl,1,0.01,0.01
Prdt-2,MAY,27 Months,EGRecall27PromoControl,1,0.01,0.01
Prdt-1,NOVEMBER,18 Months,NVIPC634-Recall-CG,1,0.01,0.01
Prdt-1,NOVEMBER,15 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-1,JULY,27 Months,CLRecall27PromoControl,1,0.01,0.01
Prdt-2,NOVEMBER,12 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-1,JULY,27 Months,CLRecall27ExamControl,1,0.01,0.01
Prdt-1,JANUARY,18 Months,NVIPC636-Recall-CG,1,0.01,0.01
Prdt-2,NOVEMBER,12 Months,NVIPC647-Recall-CG,1,0.01,0.01
Prdt-1,NOVEMBER,12 Months,NVIPC764-Recall-CG,1,0.01,0.01
Prdt-2,JANUARY,27 Months,NVIPC651-Recall-CG,1,0.00375,0.00375
Prdt-1,JUNE,21 Months,CLRecall21PromoControl,1,0.0,0.0
Prdt-1,JULY,18 Months,Recall18CLExamOnlyControl,1,0.0,0.0
Prdt-1,APRIL,15 Months,CLRecall15PromoControl,1,0.0,0.0
Prdt-1,AUGUST,15 Months,CLRecall15PromoControl,1,0.0,0.0
Prdt-1,JULY,21 Months,CLRecall21ExamControl,1,0.0,0.0
Prdt-2,DECEMBER,21 Months,NVIPC651-Recall-CG,1,0.0,0.0
Prdt-2,MAY,21 Months,EGRecall21ExamControl,1,0.0,0.0
Prdt-2,OCTOBER,21 Months,NoDrStoreRecall EG-CG,1,0.0,0.0
Prdt-1,JUNE,21 Months,CLRecall21ExamControl,1,0.0,0.0
Prdt-2,DECEMBER,18 Months,NVIPC647-Recall-CG,2,0.0,0.0
Prdt-1,APRIL,12 Months,CLRecall12PromoControl,1,0.0,0.0
Prdt-1,AUGUST,15 Months,CLRecall15ExamControl,1,0.0,0.0
Prdt-2,DECEMBER,24 Months,NVIPC651-Recall-CG,2,0.0,0.0
